id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1415191,2023-06-06,Locked out of my Thunderbird emails I can no longer get my password to authenticate my emails in Go Daddy Microsoft 365 for Thunderbird. Says authentication fai,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,💌;Microsoft 365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-06-06 09:06:54 -0700
1415192,2023-06-06,"How to display embedded images that are sent as attachments? Hello all, I'm trying to make embedded images that are sent as attachments display by default. I tr",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;needsinfo;,2023-06-06 09:27:04 -0700
1415193,2023-06-06,Just installed thunderbird.  Messages are unreadable in message pane.  Some will display correctly in conversation. I am trying to figure out how to make the me,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 09:27:50 -0700
1415194,2023-06-06,Calendar becomes unusable when setting an end date for an appointment I've used the Thunderbird calendar for appointments for years and today had my first issue,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-06-06 09:28:02 -0700
1415195,2023-06-06,delete all sent in sent fold all at once Is there a  way  to configure or an add on that will if it is  even possible to delete all sent message insent folder a,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 09:36:55 -0700
1415197,2023-06-06,"Archivio locale di Thunderbird Ho tarferito il profilo di Thunderbird da un PC ad un altro ma ora nell'archivio locale, oltre alle cartelle contenenti le copie ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-06-06 09:52:47 -0700
1415199,2023-06-06,Foto de perfil da empresa no email thunderbird Não consigo achar aonde por a foto profissional da empresa no email  thunderbird ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 10:25:54 -0700
1415204,2023-06-06,"Thunderbird - emails saved in duplicate copies to ""Sent items"" I got a new laptop, and reinstalled my Thunderbird.  Now, all emails I send are being saved in TW",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 11:33:23 -0700
1415207,2023-06-06,"""Could Not Detect Login Form""-- I lost the entire ""INBOX""  after automatic download/install of v. 102.11.2. I lost the entire ""INBOX"" (and other sub-catagories)",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-06 12:02:17 -0700
1415209,2023-06-06,"Togliere la scritta ""Auto:"" dall'oggetto delle email automatiche Salve, ho notato che Thunderbird antepone all'oggetto dell'email automatica la scritta ""Auto:"".",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 12:13:56 -0700
1415210,2023-06-06,não estou recebendo email apos dia 1 de junho quando o programa atualizou como fazer para entrar com a senha principal ,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-06-06 12:28:04 -0700
1415218,2023-06-06,new mail alert when i get a new email it triggers the generic notification event and not the new mail event so if i want to get a quack when i get a new email i,❓;;os:unknown,👽;other;t:other,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 14:57:44 -0700
1415220,2023-06-06,Security Exceptions in TB - three exception windows pop up Back in April three Security Exception windows started popping up in TB 102.11.2 (not sending mail or,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,🇪;Eset;av:eset,❓;;uc:unknown,privacy-and-security_1;,2023-06-06 15:17:27 -0700
1415221,2023-06-06,Thunderbird Mail Passoword Authentication failed I use Thunderbird mail for Godaddy hosted domain with workspace mail.  I've been using it for years with no pro,❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;Godaddy;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-06 15:34:53 -0700
1415226,2023-06-07,support for Exchange Server Will the new Thunderbird that will be released this summer have native support for Exchange Server accounts (without requiring the O,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 17:19:29 -0700
1415228,2023-06-07,Pictures in mail Why can I not see pictures that appear in received mail messages? I can see the caption but the area where the picture should be is blank! ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 17:40:49 -0700
1415229,2023-06-07,Thunderbird update of 5/30/2023 I have not received emails addressed to the three accounts we originally set up years ago.  The only email that has come through,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;needsinfo;,2023-06-06 17:48:54 -0700
1415230,2023-06-07,"Deleting email Thunderbird has been crashing frequently and wlll not allow me to delete emails.  Result is that I have approx. 70,000 emails and cannot get rid ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-06 17:53:08 -0700
1415233,2023-06-07,It would be cool to have a built-in batch export email function. It would be cool to have a built-in batch export email function. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-06 19:49:23 -0700
1415249,2023-06-07,Messaggi non leggibili o completamente in bianco Versione	102.11.2 - ID build	20230526152851  Dopo l'ultimo aggiornamento eseguito il 29.05.2023 riscontro (su u,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 01:06:00 -0700
1415251,2023-06-07,"openPGP in Thunderbird V.102 I sent an E-mail from my account using Thunderbird 102, signed and with added public key but not encrypted. I inspected this mail i",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-06-07 01:46:35 -0700
1415252,2023-06-07,"Can't dismiss Calendar reminder, or change any of the event settings (Reminders, Delete it, etc.) All of a sudden I can't dismiss or snooze a calendar entry rem",🪟;Windows 10;os:win10,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-06-07 02:08:14 -0700
1415253,2023-06-07,Attachments are saved with a size of zero Thunderbird is installed on Windows Server 2016. It is connected via IMAP protocol and has been used for several years,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-07 02:13:15 -0700
1415255,2023-06-07,Just trying to get m e-mail back bold text ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-06-07 03:33:33 -0700
1415260,2023-06-07,How to change Thunderbird Calendar window size for the event/task? When I double click to any event/task it shows a pop-up window with the event/task informatio,🐧;Ubuntu;os:linux,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-06-07 04:29:17 -0700
1415271,2023-06-07,Thunderbird androidra? Várható vajon ennek a remek levelezőnek androidos megjelenése? Köszi előre is a választ ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 06:54:06 -0700
1415276,2023-06-07,"Thunderbird non scarica più i messaggi Improvvisamente Thunderbird ha smesso di funzionare, non scarica più i messaggi, mentre continuo a riceverli regolarmente",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 07:39:55 -0700
1415279,2023-06-07,"Thunderbird (TB) email issue I can send but not receive emails on my desktop (W10, McAfee, TB 102.11.2).  On my other devices I can both send and receive emails",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,Ⓜ;McAfee;av:mcafee,❓;;uc:unknown,other;,2023-06-07 08:46:49 -0700
1415281,2023-06-07,"Emails being returned I need to set up OAuth 2.0 Authentication, but don't seem to manage it. ",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-06-07 08:54:20 -0700
1415284,2023-06-07,Erro ao Receber Mensagens no Thunderbird Possuo várias contas de e-mail e somente uma conta ocorre o seguinte erro ao tentar receber mensagens: Não foi possível,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-07 09:22:33 -0700
1415287,2023-06-07,How to turn off folder compacting for gmail accounts only? Hi - I'd like to turn off compacting for gmail accounts. It seems it often collides with whatever goo,❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-07 09:56:54 -0700
1415290,2023-06-07,info email změna adresy Dobrý den  mám prosbu při odesílání pošty z e mailu nikolov.galin1973@gmail.com a klienta Thunderbird tak sice požadovaný e mail dorazí ,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 10:37:49 -0700
1415295,2023-06-07,Configuración IMAP mensajes leidos Hola. Varios usuarios desde diferentes dispositivos utilizamos la misma cuenta de email. Con IMAP ya se que sincroniza con el,❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 11:44:10 -0700
1415296,2023-06-07,"Migrar emails de Outlook a Thunderbird Hola, ¿Es posible migrar de un archivo PST de outlook a Thunderbir sin software de terceros o de pago? He visto solucione",🐧;Ubuntu;os:linux,🛠;download-and-install;t:download_and_install,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-06-07 11:47:04 -0700
1415299,2023-06-07,"can't send or get email I can send & receive email with webmail, but not with thunderbird.  Why is that? All I get is ""cannot get mail.  The user name or passwo",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 12:18:29 -0700
1415300,2023-06-07,"Thunderbird error message  reads ""Login to account my.name@btinternet.com failed"" Thunderbird error message  reads ""Login to server mail.btinternet.com with use",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 12:23:43 -0700
1415313,2023-06-07,"synchronization with yahoo mail Hello, again I have a synchronization problem with yahoomail. I have this configuration by default and I receive emails or I can",❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-07 14:08:53 -0700
1415317,2023-06-07,Can't send charter.net emails This is an intermittent problem. Sometimes Thunderbird refuses to send charter.net email. I get this error msg: Login to server sm,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,🇪;eset;av:eset,❓;;uc:unknown,other;,2023-06-07 14:27:13 -0700
1415318,2023-06-07,"Thunderbird update, loss of inbox nested folders. Recently, was automatically updated to V 102.12.0 I have lost several folders previously nested under inbox. H",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 14:31:24 -0700
1415323,2023-06-07,Recurring tasks I am trying to manage recurring tasks. I entered the monthly recurring task. When I marked it complete in the month of April it did not send ano,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 15:33:10 -0700
1415325,2023-06-07,Duplicate folders for same email address How can I delete a second email account folder that duplicates data in 1st folder? Folder names are as follows: prentis,🪟;windows-11;os:win11,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-11;firefox-1140;,2023-06-07 16:13:44 -0700
1415327,2023-06-07,How do I widen the scroll bar? Add a feature for a wider scroll bar. ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;needsinfo;,2023-06-07 16:37:02 -0700
1415328,2023-06-08,Can't access my email.  Anyone who send me an email gets an error message. Please help. The email server stopped working on June 3.  Please help. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 17:00:53 -0700
1415332,2023-06-08,Group By Default View I'm using Thunderbird 114.0b6 (64-bit). I sort and group by date. In the previous version of Thunderbird the default view of collapsed vie,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;tbbetasn;,2023-06-07 18:41:57 -0700
1415334,2023-06-08,"Microsoft 365 sign in window not appearing properly I am changing the password authentication on two email accounts (two different Windows laptops) from ""normal",🪟;Win11;os:win11,👽;other;t:other,💌;Microsoft 365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 19:17:48 -0700
1415340,2023-06-08,"Retrieving my Thunderbird from my dying computer As a user of TB almost from the beginning, I am now embarrassed to say that my last computer, a MacBook, has be",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-07 22:24:31 -0700
1415342,2023-06-08,"Gmail, accent and copy impossible Hello, I'm using TB on Ubuntu to get my emails from Gmail (French localization) I have very often  an error message when sendi",🐧;Ubuntu;os:linux,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-07 23:24:28 -0700
1415347,2023-06-08,MAİL GELMİYOR MERHABA  2 GÜNDÜR MAİL ALAMIYORUM.. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-08 01:09:48 -0700
1415362,2023-06-08,"Složky Thunderbird Dobrý den, dnes, aniž by předtím program nějak viditelně kolaboval, mi nenaběhly vůbec žádné složky Thunderbirdu - okno programu se tváří jak",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-08 03:08:11 -0700
1415364,2023-06-08,"[Solved] One folder per email address, in the ""Folders"" view Hello, I have used Thunderbird for many years. Currently, I am using version 102.12.0 (64 bit) and ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-06-08 03:17:42 -0700
1415366,2023-06-08,"Emails not displaying inbox displays the subject and date only of new emails ie NO message is shown nor any activity eg delete, forward etc. Double click on ema",🪟;windows-7;os:win7,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,windows-7;desktop;other;firefox-1130;,2023-06-08 03:25:39 -0700
1415372,2023-06-08,"Buongiorno, quando invio una e-mail ad indirizzi @gmail.com torna un messaggio di errore!! Oggetto: Mail delivery failed: returning message to sender Mittente: ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-08 04:31:37 -0700
