id,created,updated,title,content,tags,product,topic,locale,answers,creator,link
1419022,2023-07-21 14:41:40 -0700,2023-08-02 11:56:35 -0700,Thunderbird stopped sending emails,"<p>Two days ago Thunderbird no longer would send emails (been using it without problems for 7 years) I have read all the previous posts on this. Tried sending emails after disabling firewall and Malwarebytes without success. I can receive emails sent from my Spectrum email account (still works). I can send emails from my iPhone using the identical Outgoing Server Settings. The settings are in the screenshot. Also downloaded the latest version of Thunderbird today. Didn't fix it. To get around the problem right now is I am composing my emails (IMAP), saving them in my drafts and then sending them from my iPhone.Any ideas? Thank you! </p>",other;troubleshootingdetailsmissing;tb115;cannotsendemails;twc;,thunderbird,other,en-US,1592097;1592115;1592117;1592166;1592174;1592176;1592177;1592178;1592203;1592463;1594531;1594545;1594553;1594582;,lgarner1954,https://support.mozilla.org/questions/1419022
1419023,2023-07-21 15:09:43 -0700,2023-07-22 03:00:45 -0700,Why did you upgrade my software.,"<p>Why did you upgrade my software.  Now I can't send any emails.  What the h did you do, and would you please stop changing the software if it's working!!!!!!  I DIDN'T NEED ANY UPGRADES, IT WAS WORKING JUST FINE!!!! Everything keeps timing out.  F you.  I can't send anything!!!!!!!!!!!1 </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1592144;,CGB1,https://support.mozilla.org/questions/1419023
1419024,2023-07-21 15:43:17 -0700,2023-07-23 13:18:06 -0700,MSN is now saying that Outlook won't work,"<p>I have to use MSN now for my email server since your software no longer works!!!  I can't send anything through your software now that you ""upgraded"" your TB software without my permission.  Not sure why, but MSN is now saying that Outlook won't work with TB.  So, good luck with that. </p>",download-and-install_1;outlook;troubleshootingdetailsmissing;tb115;msoauth;,thunderbird,download-install-and-migration,en-US,1592096;1592235;1592364;,CGB1,https://support.mozilla.org/questions/1419024
1419027,2023-07-21 16:54:34 -0700,2023-07-22 19:37:48 -0700,Can't Set Up Thunderbird. (Using AOL/Verizon email address.),"<p>I've tried very hard to set up Thunderbird, but am hitting roadblocks.   I'm using an AOL (Verizon) email address. Whatever I do, I get this message: ""Unable to log in at server. Probably wrong configuration, username, or password.""  I am using the password that gets me into my AOL account. Is there another I should be using? People refer to an ""app password."" I'm not sure what that is.  I have too little technical knowledge to adjust the ""configuration."" Any help would be GREATLY appreciated. I've attached a couple of screenshots which may make my problems clearer to someone with more expertise. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1592085;1592087;1592182;1592208;1592259;1592266;,mdennisburns,https://support.mozilla.org/questions/1419027
1419028,2023-07-21 17:01:05 -0700,2023-07-22 17:13:21 -0700,Adding Fastmail Addresses to Thunderbird,"<p>I can set up accounts for addresses set up with my ISP and with Gmail in Thunderbird, but I cannot set them up for Fastmail addresses.   </p><p>In exchanges with Fastmail, they showed me screenshots with such email addresses set up.  The only way I know to have Thunderbird use any email address is to set up an account in Thunderbird for that address which requires validating the account set up with the email address provider's domain.  If I understand Fastmail correctly, that cannot be done.  Instead, they say I can set them up as identities (if I understand them correctly) but I don't know how to do that without accounts in Thunderbird. </p><p>If anyone has successfully set up multiple @fastmail.com email addresses in Thunderbird, I'd like to know how it was done. </p>",other;fastmail;,thunderbird,other,en-US,1592143;1592216;1592245;,rabbithutch1,https://support.mozilla.org/questions/1419028
1419031,2023-07-21 18:17:07 -0700,2023-07-21 21:11:44 -0700,Lost email history after reinstall,"<p>Took desktop in to upgrade my drive at staples so I would have more room. They did data migration but when I got my computer back, my thunderbird icon and auto login was missing. They also told me they had to install a new version of windows.  I redownloaded new version of thunderbird, entered my info (can't remember if I was imap or pop previously so when I tried both, I had two email profiles in thunderbird but no history) and I can only get email history for the past month. I have searched through all kinds of help articles and cannot fix the issue.  I had a back up before I took it in, only files I can pull up are the mozilla download file.  Can someone please help? 10years of missing emails is a major problem. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1592094;,shdebruijn,https://support.mozilla.org/questions/1419031
1419032,2023-07-21 18:20:31 -0700,2023-07-24 19:56:25 -0700,"102.13.0 (64-bit)  Lost all profile, emails, etec, etc on update.","<p>So for the second update in a row ALL of my emails, accounts, etc have vanished. Last time I used a profile backup to repair the issue. I am tired of this crap. Seriously if you cannot manage this issue leave it alone. It seems to see the existing account / profile as default but will not load it. It is as if no profiled exist at all. I have used and supported TB and Mozilla for years but from here on I am sadly going to have to replace TB with a paid option. Too risky of a software to take a chance at this point. It would be cool to have a quick fix that is automatic but the only quick fix is a backup. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1592093;1592257;1592261;1592651;,vengeful1,https://support.mozilla.org/questions/1419032
1419035,2023-07-21 19:25:23 -0700,2023-07-24 04:20:33 -0700,upgrade to thunderbird 100 breaks my file structure and filters,"<p>I have had quite major problems with upgrading from thunderbird 91.13.1. I had to go back, and, also, restore my profiles folder. One of my accounts has some 100 folders in its directory, and, some 200 filters. I built this up over more than 10 years, and, relied on it for saving my mails. Also, the last time I did a major upgrade, firefox interfered with the profiles and I needed to work around that also. So, can someone guarantee me that the upgrade will mean that I can simply inmstall it and run it exactly as i do now? See my partial file structure filter list </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1592141;1592251;1592329;1592428;1592494;,k2reed3g,https://support.mozilla.org/questions/1419035
1419041,2023-07-21 23:55:34 -0700,2023-07-21 23:55:34 -0700,TB mark email as read only after double-click,"<p>Hi, I'm a TB newbie (Outlook veteran&nbsp;:-)). I'd like to have my mail marked as un-read even after preview (in the preview pane), but marked as read after double-click (open email), reply / reply-all or forward. </p><p>The motivation for this BP is that I know I read the email, but it's still on my ""to-do"" list. </p><p>As you know TB's options are to mark as read immediately or after a given time period (basically the same regarding my BP). </p><p>Couldn't find an add-on for that. </p><p>It's extremely frustrating to have to manually mark as read each email. </p><p>Any idea? Thx, Eran </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,eran.carmon,https://support.mozilla.org/questions/1419041
1419043,2023-07-22 00:51:33 -0700,2023-07-22 10:05:39 -0700,cant login gmail,<p>when login oauth get this error </p>,fix-problems;troubleshootingdetailsmissing;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1592204;,gj2431491081,https://support.mozilla.org/questions/1419043
1419044,2023-07-22 01:40:44 -0700,2023-07-22 03:43:29 -0700,Supernova Alpha Release,"<p>Hi, is the Thunderbird Supernova Alpha available for download? If so, how do I download it? </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1592139;1592140;1592151;,mike.pugh.is,https://support.mozilla.org/questions/1419044
1419050,2023-07-22 05:35:19 -0700,2023-07-22 05:35:19 -0700,Thunderbird not downloading emails when opting for saving password,"<p>I recently updated my version of thunderbird to 115.0.1 after long time and I noticed that if I want to save the email accont's password, the connection with the server gets stuck after connecting to the Host, trying to send login information. If I leave the save checkbox empty, the download process of the emails runs without issues. </p><p>Is there a fix to this behaviour or do I need to keep entering the password every time I open Thunderbird? </p>",fix-problems;troubleshootingdetailsmissing;tb115;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,,dani4le,https://support.mozilla.org/questions/1419050
1419051,2023-07-22 06:49:10 -0700,2023-07-23 08:51:22 -0700,Thunderbird Address Book,<p>Why does my Thunderbird Address Book look such a mess? (Screenshot attached). Thanks. kinsale@talktalk.net </p>,other;,thunderbird,other,en-US,1592250;1592335;1592339;,kinsale2,https://support.mozilla.org/questions/1419051
1419052,2023-07-22 06:57:45 -0700,2023-07-24 06:49:45 -0700,Thunderbird filter not firing on body entry,"<p>I'm trying to trap messages that include in the body: &lt; html&gt; &lt; center&gt; &lt; a href=""<a href=""http://ht.ly/TPtv50PiNHj"" rel=""nofollow"">http://ht.ly/TPtv50PiNHj</a>""&gt; &lt; img src=""<a href=""https://www3.0zz0.com/2023/07/22/09/944240258.png"" rel=""nofollow"">https://www3.0zz0.com/2023/07/22/09/944240258.png</a>""&gt;&lt;/a&gt; &lt; /center&gt; &lt; /html&gt; </p><p>By using a filter on the body (if contains .0zz0.com) see image. It doesn't fire. </p><p>thanks, </p><pre> /steveA </pre>",other;filters;,thunderbird,other,en-US,1592249;1592330;1592462;1592509;,sralpert,https://support.mozilla.org/questions/1419052
1419054,2023-07-22 07:15:24 -0700,2023-07-23 14:27:11 -0700,problems using Thunderbird on new imac with OS13,<p>1. Messages not downloading from server to Thunderbird on iMac 2. Can't create/apply filters </p><p>Thanks! Dominie Nash </p>,download-and-install_1;troubleshootingdetailsmissing;,thunderbird,download-install-and-migration,en-US,1592375;,dominien,https://support.mozilla.org/questions/1419054
1419056,2023-07-22 07:31:34 -0700,2023-07-23 12:41:37 -0700,Border of Excel portion when pasting on message body,"<p>When I am pasting a portion of Excel file on to the message body, i find that the border is missing after the message gets sent, though initially while writing the borders are visible. Can you suggest a solution? -- Thanks and Regards </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1592341;1592348;,scy321,https://support.mozilla.org/questions/1419056
